filename,compound_name,area,compound_name_IS,area_IS,bmis_area,result_column
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",187095.0,"Arsenobetaine, 13C2",648221824.0,0.0002886280484132543,142261.31180519483
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",6136750.0,"Arsenobetaine, 13C2",466666816.0,0.013150174363372775,6481563.609929968
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",5725148.0,"Arsenobetaine, 13C2",517540384.0,0.011062224663032286,5452438.183670594
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",4431380.0,"Arsenobetaine, 13C2",265965312.0,0.016661496067577414,8212252.067120343
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",11238747.0,"Arsenobetaine, 13C2",672449600.0,0.016713144003654697,8237708.716876937
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",523785.0,"Arsenobetaine, 13C2",700159360.0,0.0007480939767769441,368726.5706674328
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",6912136.0,"Arsenobetaine, 13C2",553328256.0,0.012491926672907881,6157121.1988299955
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",245450.0,"Arsenobetaine, 13C2",552987456.0,0.00044386178626084423,218774.16391374182
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",3546586.0,"Arsenobetaine, 13C2",256996832.0,0.013800115637223108,6801911.887661806
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",6937231.0,"Arsenobetaine, 13C2",516270784.0,0.013437194617621438,6623032.459227707
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",3653804.0,"Arsenobetaine, 13C2",335561504.0,0.010888626843203087,5366873.895268298
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",7925681.0,"Arsenobetaine, 13C2",703344320.0,0.011268564733699705,5554140.735770086
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",5279907.0,"Arsenobetaine, 13C2",436384896.0,0.012099197402102569,5963549.640015078
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",9006416.0,"Arsenobetaine, 13C2",497666880.0,0.018097278243631564,8919931.923443694
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",10045593.0,"Arsenobetaine, 13C2",559022080.0,0.017969939577341918,8857168.218358623
